label,offered_qps,run,idx,status,wall_s,queue_time_s,ttft_s,total_time_s,output_tps,prompt_tokens,cached_prompt_tokens,generated_tokens,preemptions
simple-baseline,5.0,2,57,200,7.819341749884188,7.49726,7.55151,7.78877,130.65846,63,0,32,0
simple-baseline,5.0,2,58,200,7.701907499926165,7.32473,7.40122,7.69594,105.18232,65,0,32,0
simple-baseline,5.0,2,59,200,7.714570791926235,7.33805,7.40996,7.70308,105.75906,66,0,32,0
simple-baseline,5.0,2,60,200,7.945606500143185,7.60294,7.65883,7.93979,110.33399,64,0,32,0
simple-baseline,5.0,2,61,200,8.051901125116274,7.66228,7.73509,8.031,104.75974,65,0,32,0
simple-baseline,5.0,2,62,200,7.6635947078466415,7.28394,7.34038,7.64562,101.55976,62,0,32,0
simple-baseline,5.0,2,63,200,7.932382958009839,7.59659,7.64966,7.92129,114.12573,62,0,32,0
simple-baseline,5.0,2,64,200,8.202174582984298,7.88048,7.9334,8.19331,119.27284,64,0,32,0
simple-baseline,5.0,2,65,200,8.173545042052865,7.87388,7.94624,8.16959,138.79419,65,0,32,0
simple-baseline,5.0,2,66,200,8.235249374993145,7.95544,8.00943,8.23137,139.67335,63,0,32,0
simple-baseline,5.0,2,67,200,8.042325624963269,7.7585,7.81252,8.03412,139.89259,63,0,32,0
simple-baseline,5.0,2,68,200,8.221414000028744,7.92399,7.99549,8.21781,139.4398,65,0,32,0
simple-baseline,5.0,2,69,200,8.388215916929767,8.10884,8.16426,8.38389,141.14238,63,0,32,0
simple-baseline,5.0,2,70,200,8.597482541808859,8.30033,8.37145,8.59294,139.96296,65,0,32,0
simple-baseline,5.0,2,71,200,8.773223500000313,8.47691,8.54821,8.76939,140.15573,66,0,32,0
simple-baseline,5.0,2,72,200,9.007841459009796,8.73287,8.78674,9.0045,142.36044,64,0,32,0
simple-baseline,5.0,2,73,200,8.340154374949634,8.03863,8.10978,8.33605,137.00209,65,0,32,0
simple-baseline,5.0,2,74,200,8.635274166008458,8.30632,8.3609,8.62971,115.32452,62,0,32,0
simple-baseline,5.0,2,75,200,8.862762041855603,8.58439,8.63684,8.85933,139.32882,62,0,32,0
simple-baseline,5.0,2,76,200,9.017714000074193,8.7405,8.79371,9.01402,140.70653,64,0,32,0
simple-baseline,5.0,2,77,200,8.880837165983394,8.58049,8.65236,8.87423,139.72106,65,0,32,0
simple-baseline,5.0,2,78,200,9.043855750001967,8.75819,8.81226,9.03383,139.91551,63,0,32,0
simple-baseline,5.0,2,79,200,9.25819387496449,8.97905,9.033,9.25469,139.83196,63,0,32,0
simple-baseline,5.0,2,80,200,9.482168583897874,9.18066,9.25206,9.47569,138.61917,65,0,32,0
simple-baseline,5.0,2,81,200,9.81526824994944,9.44819,9.50208,9.80717,101.61076,63,0,32,0
simple-baseline,5.0,2,82,200,9.33323245914653,8.93819,9.00996,9.32591,98.11649,65,0,32,0
simple-baseline,5.0,2,83,200,9.611630749888718,9.2632,9.33807,9.60636,115.54501,66,0,32,0
simple-baseline,5.0,2,84,200,9.789866875158623,9.48867,9.54163,9.78604,126.83579,64,0,32,0
simple-baseline,5.0,2,85,200,9.67129608313553,9.37582,9.44712,9.66742,140.7171,65,0,32,0
simple-baseline,5.0,2,86,200,9.826947417110205,9.54515,9.59928,9.82244,138.91005,62,0,32,0
simple-baseline,5.0,2,87,200,10.04884041682817,9.69569,9.74902,10.03865,107.03391,62,0,32,0
simple-baseline,5.0,2,88,200,10.325042374897748,9.92164,9.97491,10.31676,90.68299,64,0,32,0
simple-baseline,5.0,2,89,200,10.626770874951035,10.24899,10.3259,10.62197,104.70489,65,0,32,0
simple-baseline,5.0,2,90,200,9.86918666609563,9.48155,9.53679,9.85819,96.45409,63,0,32,0
simple-baseline,5.0,2,91,200,9.994684833101928,9.57403,9.63303,9.98686,87.6137,63,0,32,0
simple-baseline,5.0,2,92,200,10.331816041143611,9.93206,10.02791,10.31852,106.67067,65,0,32,0
simple-baseline,5.0,2,93,200,10.683458124985918,10.31283,10.37187,10.67073,103.725,63,0,32,0
simple-baseline,5.0,2,94,200,10.83961124997586,10.5328,10.6059,10.8293,138.75942,65,0,32,0
simple-baseline,5.0,2,95,200,11.094349042046815,10.77904,10.85584,11.08524,135.13563,66,0,32,0
simple-baseline,5.0,2,96,200,11.095308874966577,10.78747,10.84303,11.08553,127.83334,64,0,32,0
simple-baseline,5.0,2,97,200,11.39156391704455,11.08493,11.15833,11.38243,138.32848,65,0,32,0
simple-baseline,5.0,2,98,200,11.592822458129376,11.26891,11.32314,11.58476,118.49609,62,0,32,0
simple-baseline,6.0,0,0,200,0.3361501251347363,0.00088,0.05114,0.33058,110.93814,63,0,32,0
simple-baseline,6.0,0,1,200,0.5222243331372738,0.16126,0.21564,0.5172,102.79979,64,0,32,0
simple-baseline,6.0,0,2,200,0.8278636250179261,0.51429,0.56942,0.82391,121.80994,61,0,32,0
simple-baseline,6.0,0,3,200,1.1217565420083702,0.75128,0.80532,1.11533,99.99706,61,0,32,0
simple-baseline,6.0,0,4,200,1.301388124935329,0.92868,0.98482,1.29398,100.27051,63,0,32,0
simple-baseline,6.0,0,5,200,1.5868244159501046,1.26979,1.32701,1.57881,123.11375,64,0,32,0
simple-baseline,6.0,0,6,200,0.4080297090113163,0.04694,0.10198,0.40343,102.83642,62,0,32,0
simple-baseline,6.0,0,7,200,0.46359066595323384,0.18033,0.23638,0.45901,139.24261,62,0,32,0
simple-baseline,6.0,0,8,200,0.3351655409205705,0.01176,0.06533,0.32254,120.52709,64,0,32,0
simple-baseline,6.0,0,9,200,0.6407410409301519,0.28827,0.34346,0.63668,105.7242,62,0,32,0
simple-baseline,6.0,0,10,200,0.9766382079105824,0.63256,0.70464,0.9744,114.91746,65,0,32,0
simple-baseline,6.0,0,11,200,1.0710721670184284,0.6814,0.75262,1.0645,99.39703,66,0,32,0
simple-baseline,6.0,0,12,200,1.0055016670376062,0.67,0.72588,1.00205,112.24755,64,0,32,0
simple-baseline,6.0,0,13,200,1.048079916043207,0.7519,0.82387,1.04524,140.04194,65,0,32,0
simple-baseline,6.0,0,14,200,0.9965643750037998,0.71433,0.76815,0.99025,139.57169,62,0,32,0
simple-baseline,6.0,0,15,200,0.9899982078932226,0.71146,0.76556,0.98676,140.14757,62,0,32,0
simple-baseline,6.0,0,16,200,1.1512990000192076,0.87365,0.92764,1.14875,140.20617,64,0,32,0
simple-baseline,6.0,0,17,200,1.4366108339745551,1.13955,1.21117,1.43388,139.19473,65,0,32,0
simple-baseline,6.0,0,18,200,1.419482166878879,1.06869,1.12317,1.41463,106.36216,63,0,32,0
simple-baseline,6.0,0,19,200,1.5416631249245256,1.19381,1.24657,1.5395,105.82795,63,0,32,0
simple-baseline,6.0,0,20,200,1.7560710001271218,1.46026,1.53172,1.75362,139.70461,65,0,32,0
simple-baseline,6.0,0,21,200,1.8616428328678012,1.58133,1.63522,1.85809,139.09402,63,0,32,0
simple-baseline,6.0,0,22,200,2.1335858749225736,1.83668,1.90841,2.13054,139.5548,65,0,32,0
simple-baseline,6.0,0,23,200,2.3307304999325424,2.03539,2.107,2.32826,140.10228,66,0,32,0
simple-baseline,6.0,0,24,200,2.483175416942686,2.16197,2.21568,2.47848,117.96346,64,0,32,0
simple-baseline,6.0,0,25,200,2.837943874998018,2.46087,2.53274,2.83354,103.06059,65,0,32,0
simple-baseline,6.0,0,26,200,3.1913188751786947,2.81705,2.87254,3.18896,97.97132,62,0,32,0
simple-baseline,6.0,0,27,200,3.210159125039354,2.8849,2.93843,3.20574,115.9695,62,0,32,0
simple-baseline,6.0,0,28,200,3.1505744580645114,2.82426,2.87664,3.1478,114.32516,64,0,32,0
simple-baseline,6.0,0,29,200,3.3491338749881834,3.04137,3.11269,3.33401,140.06907,65,0,32,0
simple-baseline,6.0,0,30,200,3.581301665864885,3.29583,3.35042,3.57273,139.44557,63,0,32,0
simple-baseline,6.0,0,31,200,3.6737869998905808,3.39725,3.45176,3.67195,140.7908,63,0,32,0
simple-baseline,6.0,0,32,200,3.6126164998859167,3.31594,3.38751,3.61092,138.75502,65,0,32,0
simple-baseline,6.0,0,33,200,3.8189599169418216,3.53959,3.59344,3.81552,139.59101,63,0,32,0
simple-baseline,6.0,0,34,200,4.06966287503019,3.71456,3.78612,4.06241,112.20191,65,0,32,0
simple-baseline,6.0,0,35,200,3.9430994580034167,3.56923,3.64048,3.9392,103.77614,66,0,32,0
simple-baseline,6.0,0,36,200,4.19844991597347,3.86718,3.92066,4.19584,112.65521,64,0,32,0
simple-baseline,6.0,0,37,200,4.395861041964963,4.03211,4.10303,4.39288,106.95302,65,0,32,0
simple-baseline,6.0,0,38,200,4.215862832963467,3.93658,3.99032,4.21264,139.43839,62,0,32,0
simple-baseline,6.0,0,39,200,4.4396100419107825,4.1538,4.20824,4.42948,140.1165,62,0,32,0
simple-baseline,6.0,0,40,200,4.581400375114754,4.25454,4.30774,4.57134,117.60194,64,0,32,0
simple-baseline,6.0,0,41,200,4.876129207899794,4.48762,4.55886,4.8576,103.76828,65,0,32,0
simple-baseline,6.0,0,42,200,4.925693416036665,4.57225,4.6255,4.9219,104.58838,63,0,32,0
simple-baseline,6.0,0,43,200,5.153365167090669,4.77428,4.82857,5.14177,98.97907,63,0,32,0
simple-baseline,6.0,0,44,200,5.496143915923312,5.09508,5.16782,5.49175,95.69832,65,0,32,0
simple-baseline,6.0,0,45,200,5.097861333051696,4.78971,4.84407,5.0951,123.49079,63,0,32,0
simple-baseline,6.0,0,46,200,5.2748385418672115,4.8944,4.9662,5.27136,101.58765,65,0,32,0
simple-baseline,6.0,0,47,200,5.597114665899426,5.22062,5.29438,5.59425,103.38016,66,0,32,0
simple-baseline,6.0,0,48,200,5.67297041695565,5.33812,5.39165,5.66831,112.0505,64,0,32,0
simple-baseline,6.0,0,49,200,5.809660000028089,5.43787,5.50764,5.80425,104.5143,65,0,32,0
simple-baseline,6.0,0,50,200,5.924535416997969,5.59267,5.64575,5.92222,112.13048,62,0,32,0
simple-baseline,6.0,0,51,200,5.972759166965261,5.63401,5.68787,5.96368,112.3973,62,0,32,0
simple-baseline,6.0,0,52,200,6.04576150001958,5.69994,5.7558,6.03905,109.44479,64,0,32,0
simple-baseline,6.0,0,53,200,6.3574460837990046,6.01043,6.08246,6.34585,117.69826,65,0,32,0
simple-baseline,6.0,0,54,200,6.554077500011772,6.19525,6.25088,6.54466,105.51868,63,0,32,0
simple-baseline,6.0,0,55,200,6.814342125086114,6.47477,6.52817,6.81079,109.68472,63,0,32,0
simple-baseline,6.0,0,56,200,6.904744500061497,6.60606,6.67796,6.90025,139.45723,65,0,32,0
simple-baseline,6.0,0,57,200,6.733962833881378,6.4525,6.50681,6.72878,139.65791,63,0,32,0
simple-baseline,6.0,0,58,200,6.98201150004752,6.68394,6.75574,6.97768,139.68227,65,0,32,0
simple-baseline,6.0,0,59,200,7.103361792163923,6.80658,6.87758,7.09971,139.55485,66,0,32,0
simple-baseline,6.0,0,60,200,7.238918374991044,6.95952,7.01349,7.23519,139.82789,64,0,32,0
simple-baseline,6.0,0,61,200,7.371639000019059,7.07334,7.14453,7.36694,139.38188,65,0,32,0
simple-baseline,6.0,0,62,200,7.634661333169788,7.35436,7.40861,7.63088,139.47216,62,0,32,0
simple-baseline,6.0,0,63,200,7.887514166068286,7.60706,7.66097,7.8832,139.49917,62,0,32,0
simple-baseline,6.0,0,64,200,8.135234375018626,7.85729,7.91103,8.13168,140.49315,64,0,32,0
simple-baseline,6.0,0,65,200,8.294688999885693,7.99762,8.06881,8.29036,139.92458,65,0,32,0
simple-baseline,6.0,0,66,200,8.471766208996996,8.18578,8.24017,8.4619,139.80779,63,0,32,0
simple-baseline,6.0,0,67,200,8.55623933300376,8.26989,8.3238,8.54651,139.19494,63,0,32,0
simple-baseline,6.0,0,68,200,8.812791624804959,8.51029,8.58197,8.80367,139.82371,65,0,32,0
simple-baseline,6.0,0,69,200,8.985587666975334,8.69948,8.75343,8.97571,139.46476,63,0,32,0
simple-baseline,6.0,0,70,200,8.978877250105143,8.67892,8.75053,8.9723,139.78065,65,0,32,0
simple-baseline,6.0,0,71,200,9.181769833201542,8.87621,8.9482,9.17341,137.64526,66,0,32,0
simple-baseline,6.0,0,72,200,9.18189562507905,8.89123,8.94463,9.16845,138.50256,64,0,32,0
simple-baseline,6.0,0,73,200,9.3682332909666,9.06325,9.1355,9.35898,138.7103,65,0,32,0
simple-baseline,6.0,0,74,200,9.389550833962858,9.10856,9.16255,9.38467,139.56729,62,0,32,0
simple-baseline,6.0,0,75,200,9.434622457949445,9.15205,9.20632,9.43017,138.48206,62,0,32,0
simple-baseline,6.0,0,76,200,9.57039749994874,9.29016,9.34422,9.56655,139.43102,64,0,32,0
simple-baseline,6.0,0,77,200,9.670090165920556,9.35029,9.4219,9.64867,136.70068,65,0,32,0
simple-baseline,6.0,0,78,200,9.990691125160083,9.64591,9.70085,9.98465,109.23035,63,0,32,0
simple-baseline,6.0,0,79,200,10.268987458199263,9.98256,10.03615,10.26541,135.21542,63,0,32,0
simple-baseline,6.0,0,80,200,10.541567208012566,10.24388,10.31584,10.53691,140.22946,65,0,32,0
simple-baseline,6.0,0,81,200,10.6441779169254,10.34871,10.40307,10.63245,135.1477,63,0,32,0
simple-baseline,6.0,0,82,200,10.972610832890496,10.58587,10.65818,10.96552,100.86527,65,0,32,0
simple-baseline,6.0,0,83,200,11.325863874983042,10.92933,11.00083,11.31478,98.74006,66,0,32,0
simple-baseline,6.0,0,84,200,11.506332749966532,11.20802,11.26162,11.49862,130.80162,64,0,32,0
simple-baseline,6.0,0,85,200,11.758041291963309,11.35641,11.42786,11.74626,97.36093,65,0,32,0
simple-baseline,6.0,0,86,200,11.951153917005286,11.55219,11.61283,11.94259,94.0076,62,0,32,0
simple-baseline,6.0,0,87,200,11.997769708978012,11.66902,11.72295,11.99194,115.24392,62,0,32,0
simple-baseline,6.0,0,88,200,12.29650174989365,11.96395,12.01766,12.28829,114.5474,64,0,32,0
simple-baseline,6.0,0,89,200,12.368157958146185,12.06734,12.13804,12.36042,139.40236,65,0,32,0
simple-baseline,6.0,0,90,200,12.262050499906763,11.97775,12.03234,12.25752,137.66479,63,0,32,0
simple-baseline,6.0,0,91,200,12.5014532499481,12.17314,12.22726,12.49595,115.37273,63,0,32,0
simple-baseline,6.0,0,92,200,12.651453000027686,12.24502,12.31589,12.63555,96.98031,65,0,32,0
simple-baseline,6.0,0,93,200,12.533935624873266,12.19278,12.24877,12.52471,112.34367,63,0,32,0
simple-baseline,6.0,0,94,200,12.887285874923691,12.50839,12.58223,12.88195,103.43178,65,0,32,0
simple-baseline,6.0,0,95,200,13.187307083979249,12.81754,12.88964,13.17699,107.88463,66,0,32,0
simple-baseline,6.0,0,96,200,13.491096375044435,13.15841,13.21124,13.48328,113.95448,64,0,32,0
simple-baseline,6.0,0,97,200,13.843642625026405,13.44792,13.52009,13.82939,100.2271,65,0,32,0
simple-baseline,6.0,0,98,200,13.982567000202835,13.69968,13.75319,13.97527,139.5864,62,0,32,0
simple-baseline,6.0,0,99,200,14.105808333028108,13.82446,13.87804,14.0996,139.91393,62,0,32,0
simple-baseline,6.0,0,100,200,14.328181040938944,14.02821,14.09986,14.32237,139.31726,65,0,32,0
simple-baseline,6.0,0,101,200,14.564966125180945,14.26583,14.33733,14.55834,140.26872,66,0,32,0
simple-baseline,6.0,0,102,200,14.682963874889538,14.40326,14.45715,14.67892,139.78294,64,0,32,0
simple-baseline,6.0,0,103,200,14.929805834079161,14.64943,14.70331,14.92525,139.67818,64,0,32,0
simple-baseline,6.0,0,104,200,14.923847166122869,14.62676,14.69832,14.92005,139.80915,66,0,32,0
simple-baseline,6.0,0,105,200,15.060374791966751,14.78137,14.83534,15.05683,139.95954,64,0,32,0
simple-baseline,6.0,0,106,200,15.087031917180866,14.78939,14.86123,15.08304,139.76285,66,0,32,0
simple-baseline,6.0,0,107,200,15.254348250105977,14.95707,15.02978,15.2507,140.3257,67,0,32,0
simple-baseline,6.0,0,108,200,15.479115415830165,15.18248,15.25387,15.47533,139.97713,65,0,32,0
simple-baseline,6.0,0,109,200,15.608330374816433,15.30935,15.38112,15.60407,139.0413,66,0,32,0
simple-baseline,6.0,0,110,200,15.828027124982327,15.54858,15.60263,15.82446,139.7471,63,0,32,0
simple-baseline,6.0,0,111,200,16.0439037499018,15.76461,15.81874,16.03994,140.14585,63,0,32,0
simple-baseline,6.0,0,112,200,16.0297505420167,15.73288,15.805,16.0261,140.20871,65,0,32,0
simple-baseline,6.0,0,113,200,16.256686666980386,15.95844,16.03069,16.25258,139.71083,66,0,32,0
simple-baseline,6.0,1,0,200,0.27343095908872783,0.00028,0.04926,0.27092,139.85467,63,0,32,0
simple-baseline,6.0,1,1,200,0.5324902920983732,0.25488,0.30874,0.53041,139.84439,64,0,32,0
simple-baseline,6.0,1,2,200,0.7301397919654846,0.4511,0.50535,0.72769,139.42381,61,0,32,0
simple-baseline,6.0,1,3,200,0.9879153750371188,0.71068,0.76443,0.98575,140.06612,61,0,32,0
simple-baseline,6.0,1,4,200,1.0028391669038683,0.72421,0.77935,1.00053,140.15699,63,0,32,0
simple-baseline,6.0,1,5,200,1.1574267079122365,0.8784,0.93291,1.15489,139.65115,64,0,32,0
simple-baseline,6.0,1,6,200,1.392860959051177,1.11736,1.17117,1.39048,141.35138,62,0,32,0
simple-baseline,6.0,1,7,200,1.6020610420964658,1.31699,1.37112,1.59956,135.70295,62,0,32,0
simple-baseline,6.0,1,8,200,1.8041784998495132,1.5182,1.57195,1.80164,134.96569,64,0,32,0
simple-baseline,6.0,1,9,200,2.090429457835853,1.78408,1.83843,2.0884,124.01441,62,0,32,0
simple-baseline,6.0,1,10,200,2.217119458131492,1.84967,1.9212,2.21291,106.27143,65,0,32,0
simple-baseline,6.0,1,11,200,2.5342115841340274,2.15092,2.22733,2.53055,102.23816,66,0,32,0
simple-baseline,6.0,1,12,200,2.585734374821186,2.25963,2.31362,2.58331,114.94921,64,0,32,0
simple-baseline,6.0,1,13,200,2.848658457864076,2.55155,2.62299,2.8463,138.81819,65,0,32,0
simple-baseline,6.0,1,14,200,2.785011207917705,2.50641,2.56099,2.78293,139.67776,62,0,32,0
simple-baseline,6.0,1,15,200,3.009031791938469,2.73199,2.7858,3.00693,140.18549,62,0,32,0
simple-baseline,6.0,1,16,200,3.227603957988322,2.9166,2.9704,3.22503,121.74562,64,0,32,0
simple-baseline,6.0,1,17,200,3.4361634589731693,3.06944,3.14058,3.43223,106.29194,65,0,32,0
simple-baseline,6.0,1,18,200,3.4596209169831127,3.15524,3.20938,3.45345,127.01476,63,0,32,0
simple-baseline,6.0,1,19,200,3.7315766250249,3.41485,3.4676,3.72793,119.08064,63,0,32,0
simple-baseline,6.0,1,20,200,4.063106667017564,3.68247,3.75318,4.05879,101.43647,65,0,32,0
simple-baseline,6.0,1,21,200,4.318331792019308,3.93735,3.99373,4.31371,96.88135,63,0,32,0
simple-baseline,6.0,1,22,200,4.334173709154129,3.96901,4.04183,4.32319,110.17905,65,0,32,0
simple-baseline,6.0,1,23,200,4.054369333898649,3.72442,3.797,4.05068,122.20108,66,0,32,0
simple-baseline,6.0,1,24,200,4.034155959030613,3.75657,3.81008,4.03078,140.45776,64,0,32,0
simple-baseline,6.0,1,25,200,4.281600415939465,3.98499,4.05651,4.27827,139.79095,65,0,32,0
simple-baseline,6.0,1,26,200,4.187944833887741,3.9096,3.96388,4.18577,139.71128,62,0,32,0
simple-baseline,6.0,1,27,200,3.873857749858871,3.59607,3.65029,3.87177,139.96265,62,0,32,0
simple-baseline,6.0,1,28,200,3.815971083007753,3.53668,3.5904,3.81296,139.28474,64,0,32,0
simple-baseline,6.0,1,29,200,3.9292245840188116,3.63188,3.70402,3.92599,139.65744,65,0,32,0
simple-baseline,6.0,1,30,200,3.9114007921889424,3.63349,3.68767,3.90886,140.15404,63,0,32,0
simple-baseline,6.0,1,31,200,3.712301207939163,3.43252,3.48717,3.70883,139.85299,63,0,32,0
simple-baseline,6.0,1,32,200,3.6276102080009878,3.33229,3.40351,3.62434,140.3755,65,0,32,0
simple-baseline,6.0,1,33,200,3.660018416121602,3.38104,3.43538,3.65647,140.21614,63,0,32,0
simple-baseline,6.0,1,34,200,2.858363874955103,2.56423,2.63569,2.85635,140.48882,65,0,32,0
simple-baseline,6.0,1,35,200,3.0528352078981698,2.75767,2.82889,3.05074,139.73605,66,0,32,0
simple-baseline,6.0,1,36,200,2.9186843750067055,2.64093,2.69479,2.91672,139.68489,64,0,32,0
simple-baseline,6.0,1,37,200,2.885374375153333,2.58976,2.66105,2.88333,139.46507,65,0,32,0
simple-baseline,6.0,1,38,200,2.847717332886532,2.56979,2.62368,2.84541,139.80684,62,0,32,0
simple-baseline,6.0,1,39,200,3.095153291011229,2.81591,2.8704,3.09283,139.37063,62,0,32,0
simple-baseline,6.0,1,40,200,3.243846375029534,2.96644,3.02026,3.24193,139.84621,64,0,32,0
simple-baseline,6.0,1,41,200,3.2870994999539107,2.99065,3.06246,3.28513,139.21708,65,0,32,0
simple-baseline,6.0,1,42,200,3.5451726659666747,3.26452,3.31864,3.54342,137.916,63,0,32,0
simple-baseline,6.0,1,43,200,3.4823455419391394,3.20292,3.25781,3.48045,139.24016,63,0,32,0
simple-baseline,6.0,1,44,200,3.598174958024174,3.30276,3.37427,3.59625,139.65351,65,0,32,0
simple-baseline,6.0,1,45,200,3.839907417073846,3.5624,3.61651,3.83777,140.10621,63,0,32,0
simple-baseline,6.0,1,46,200,3.9187222910113633,3.62244,3.694,3.91677,139.15646,65,0,32,0
simple-baseline,6.0,1,47,200,4.2065434160176665,3.90821,3.97973,4.20208,139.41544,66,0,32,0
simple-baseline,6.0,1,48,200,4.446745124878362,4.16764,4.22163,4.44308,139.98759,64,0,32,0
simple-baseline,6.0,1,49,200,4.692799499956891,4.39573,4.46725,4.68895,139.83335,65,0,32,0
simple-baseline,6.0,1,50,200,4.959057666128501,4.67856,4.73242,4.95541,139.01782,62,0,32,0
simple-baseline,6.0,1,51,200,5.0467516670469195,4.76921,4.82314,5.04466,139.94122,62,0,32,0
simple-baseline,6.0,1,52,200,5.185835250187665,4.90665,4.96049,5.18228,139.77062,64,0,32,0
simple-baseline,6.0,1,53,200,5.433172082994133,5.13408,5.2059,5.42915,138.85954,65,0,32,0
simple-baseline,6.0,1,54,200,5.671831166837364,5.39473,5.44894,5.67022,140.09099,63,0,32,0
simple-baseline,6.0,1,55,200,5.904744290979579,5.62486,5.67897,5.90048,139.9478,63,0,32,0
simple-baseline,6.0,1,56,200,6.1724981248844415,5.87436,5.94642,6.1683,139.71445,65,0,32,0
simple-baseline,6.0,1,57,200,6.238634624984115,5.95892,6.01271,6.23497,139.47945,63,0,32,0
simple-baseline,6.0,1,58,200,6.122011417057365,5.82315,5.89465,6.11627,139.87905,65,0,32,0
simple-baseline,6.0,1,59,200,6.414950791047886,6.1163,6.1888,6.41138,139.28017,66,0,32,0
simple-baseline,6.0,1,60,200,6.659598249942064,6.37378,6.42763,6.65391,136.99833,64,0,32,0
simple-baseline,6.0,1,61,200,6.960067624924704,6.59117,6.66349,6.95335,106.9498,65,0,32,0
simple-baseline,6.0,1,62,200,6.487255125073716,6.10662,6.15995,6.48151,96.4066,62,0,32,0
simple-baseline,6.0,1,63,200,6.793280667159706,6.44121,6.49763,6.7874,106.98268,62,0,32,0
simple-baseline,6.0,1,64,200,6.672947583952919,6.33599,6.39139,6.66923,111.57325,64,0,32,0
simple-baseline,6.0,1,65,200,6.901235583005473,6.60423,6.67638,6.8978,140.00373,65,0,32,0
simple-baseline,6.0,1,66,200,7.064148957841098,6.78191,6.83624,7.05958,138.79926,63,0,32,0
simple-baseline,6.0,1,67,200,7.144766458077356,6.8633,6.91726,7.13972,139.35196,63,0,32,0
simple-baseline,6.0,1,68,200,7.431435041129589,7.13585,7.20712,7.42855,140.00063,65,0,32,0
simple-baseline,6.0,1,69,200,7.675081958994269,7.39627,7.45023,7.67184,139.88667,63,0,32,0
simple-baseline,6.0,1,70,200,7.908208082895726,7.61063,7.68199,7.9047,139.1914,65,0,32,0
simple-baseline,6.0,1,71,200,7.734150917036459,7.43694,7.50911,7.73081,139.83435,66,0,32,0
simple-baseline,6.0,1,72,200,7.7134847501292825,7.4335,7.48774,7.70942,139.84342,64,0,32,0
simple-baseline,6.0,1,73,200,8.01166758313775,7.70592,7.77719,8.00653,135.17516,65,0,32,0
simple-baseline,6.0,1,74,200,7.497986332979053,7.13494,7.18806,7.49329,101.56228,62,0,32,0
simple-baseline,6.0,1,75,200,7.729430249892175,7.36128,7.4148,7.72352,100.41372,62,0,32,0
simple-baseline,6.0,1,76,200,7.819700207794085,7.4863,7.54565,7.81274,116.06707,64,0,32,0
simple-baseline,6.0,1,77,200,8.099364666035399,7.73066,7.80158,8.08687,108.66101,65,0,32,0
simple-baseline,6.0,1,78,200,8.121920541161671,7.76435,7.81879,8.10863,106.95458,63,0,32,0
simple-baseline,6.0,1,79,200,8.300994125194848,7.96217,8.0133,8.2962,109.57978,63,0,32,0
simple-baseline,6.0,1,80,200,8.449997249990702,8.07333,8.14479,8.44543,103.11396,65,0,32,0
simple-baseline,6.0,1,81,200,8.761100874980912,8.39904,8.45368,8.75233,103.80146,63,0,32,0
simple-baseline,6.0,1,82,200,8.811893499922007,8.45426,8.52582,8.80589,110.68712,65,0,32,0
simple-baseline,6.0,1,83,200,9.108383124927059,8.77272,8.85523,9.10471,124.26282,66,0,32,0
simple-baseline,6.0,1,84,200,9.331396500114352,9.05249,9.1061,9.32741,140.07548,64,0,32,0
simple-baseline,6.0,1,85,200,9.653360500000417,9.31493,9.38634,9.64795,118.49694,65,0,32,0
simple-baseline,6.0,1,86,200,9.817602082854137,9.44446,9.5038,9.81098,100.9201,62,0,32,0
simple-baseline,6.0,1,87,200,10.027927207993343,9.66252,9.72142,10.02143,103.32985,62,0,32,0
simple-baseline,6.0,1,88,200,10.12579441582784,9.76365,9.81696,10.12105,101.94286,64,0,32,0
simple-baseline,6.0,1,89,200,9.737167791929096,9.26937,9.34686,9.72523,81.93046,65,0,32,0
simple-baseline,6.0,1,90,200,9.906596874818206,9.58912,9.64811,9.89112,127.56624,63,0,32,0
simple-baseline,6.0,1,91,200,10.029345042072237,9.69002,9.74654,10.01985,113.42582,63,0,32,0
simple-baseline,6.0,1,92,200,9.920227082911879,9.5438,9.61471,9.91118,104.56363,65,0,32,0
simple-baseline,6.0,1,93,200,10.195650541922078,9.91061,9.96541,10.18882,138.75834,63,0,32,0
simple-baseline,6.0,1,94,200,10.384868750115857,10.07889,10.14999,10.37205,139.59733,65,0,32,0
simple-baseline,6.0,1,95,200,10.456775209167972,10.1533,10.22481,10.44672,139.69866,66,0,32,0
simple-baseline,6.0,1,96,200,10.68556195893325,10.40314,10.45715,10.67933,139.52439,64,0,32,0
simple-baseline,6.0,1,97,200,10.936194125097245,10.63809,10.70933,10.93087,139.92685,65,0,32,0
simple-baseline,6.0,1,98,200,10.398021791828796,10.11699,10.17124,10.39315,139.69328,62,0,32,0
simple-baseline,6.0,2,0,200,0.2737935420591384,0.00032,0.04995,0.2711,140.17347,63,0,32,0
simple-baseline,6.0,2,1,200,0.48329974990338087,0.20584,0.25951,0.48059,140.22504,64,0,32,0
simple-baseline,6.0,2,2,200,0.7497434581164271,0.47196,0.52564,0.74661,140.28914,61,0,32,0
simple-baseline,6.0,2,3,200,1.0254489171784371,0.74654,0.80088,1.02247,139.89793,61,0,32,0
simple-baseline,6.0,2,4,200,1.295675708912313,1.01402,1.06817,1.29307,137.84284,63,0,32,0
simple-baseline,6.0,2,5,200,1.4198705409653485,1.14351,1.19716,1.41755,140.65567,64,0,32,0
